timestamp,AUCT,CHIT,CHST,CPIT,GBIT,GIST,JBTT,KAIT,LOTT,MNKT,NAPT,NBRT,NCPT,OTAT,PUYT,RBCT,RFRT,TAUT,TPTT,WLGT
2024-04-29 19:00:00+00:00,5.069716,2.848931,1.679944,2.885013,-3.318087,3.975202,,2.476545,3.393787,2.320195,3.452802,4.798665,3.848215,5.157788,6.223819,6.780896,4.2105,4.740148,,3.08968
2024-04-29 20:00:00+00:00,5.463425,3.008576,1.536033,3.129558,-3.317718,4.237485,,2.684159,3.690885,2.309561,3.745409,5.085699,4.137683,5.185653,5.971051,7.015254,4.424504,5.049551,,3.245358
2024-04-29 21:00:00+00:00,5.908407,3.073811,1.546217,3.272258,-3.31733,4.426481,,2.786863,3.935873,2.55562,3.931985,5.218745,4.454126,5.028472,5.824435,7.2458,4.616965,5.314166,,3.401609
2024-04-29 22:00:00+00:00,6.300746,3.044114,1.744303,3.256892,-3.316754,4.486211,,2.683672,4.071706,2.937194,3.921582,4.983627,4.7207,4.771351,5.819006,7.3933,4.787563,5.509863,,3.332147
2024-04-29 23:00:00+00:00,6.42756,2.920183,2.148652,3.107039,-3.316108,4.397609,,2.473044,4.049947,3.333492,3.812187,4.623958,4.876737,4.495278,5.95578,7.411809,4.894525,5.583307,,3.130672
2024-04-30 00:00:00+00:00,6.326378,2.735035,2.607758,2.882208,-3.315793,4.176135,,2.233396,3.892052,3.707146,3.560098,4.41667,4.858757,4.232421,6.184572,7.31826,4.841344,5.48802,,2.987623
2024-04-30 01:00:00+00:00,5.998859,2.54542,2.93083,2.63541,-3.314828,3.916558,,1.989827,3.627735,3.946965,3.287563,4.126065,4.681066,4.059337,6.49534,7.126685,4.679537,5.240753,,2.807796
2024-04-30 02:00:00+00:00,5.483077,2.411991,3.133407,2.421268,-3.313866,3.681795,,1.804802,3.337278,3.986668,3.072872,3.813527,4.387224,4.023615,6.760174,6.875351,4.437096,4.961934,,2.632141
2024-04-30 03:00:00+00:00,4.98008,2.32899,3.196204,2.298264,-3.313675,3.471003,,1.745547,3.067558,3.788795,2.875429,3.825967,4.052954,4.132616,6.934665,6.6291,4.14934,4.662537,,2.608152
2024-04-30 04:00:00+00:00,4.655247,2.367452,3.057244,2.295593,-3.314874,3.386056,,1.805317,2.905949,3.473298,2.833755,4.029625,3.75991,4.38282,7.004185,6.438666,3.935588,4.408346,,2.617885
2024-04-30 05:00:00+00:00,4.525162,2.500194,2.719785,2.433369,-3.31625,3.441542,,1.992789,2.887204,3.086725,2.950886,4.17083,3.56329,4.70124,6.906195,6.365188,3.833777,4.304473,,2.721108
2024-04-30 06:00:00+00:00,4.597886,2.689191,2.342647,2.680407,-3.31727,3.651877,,2.270953,3.017838,2.709708,3.172859,4.543553,3.532869,5.011375,6.69736,6.393228,3.864579,4.366916,,2.952441
2024-04-30 07:00:00+00:00,4.847837,2.907161,1.99615,2.984336,-3.317771,3.936205,,2.571877,3.289997,2.458914,3.492659,5.018737,3.661635,5.187498,6.424516,6.526431,4.011145,4.624151,,3.18698
2024-04-30 08:00:00+00:00,5.291068,3.083949,1.739818,3.230908,-3.318192,4.228224,,2.802436,3.602487,2.393678,3.790531,5.166538,3.92332,5.304473,6.174738,6.743864,4.233656,4.914037,,3.396326
2024-04-30 09:00:00+00:00,5.765097,3.190838,1.673343,3.411488,-3.318352,4.463695,,2.918167,3.931323,2.513489,3.981827,5.221301,4.273958,5.281494,5.995003,6.98396,4.446768,5.2205,,3.50621
2024-04-30 10:00:00+00:00,6.153192,3.187332,1.800928,3.462771,-3.318224,4.59858,,2.930275,4.14605,2.839236,4.102798,5.297779,4.618684,5.089708,5.916025,7.176682,4.612273,5.483426,,3.5119
2024-04-30 11:00:00+00:00,6.465598,3.090049,2.10327,3.388697,-3.31832,4.588755,,2.802312,4.225627,3.264951,4.059366,5.079139,4.861611,4.798822,6.000221,7.291339,4.673885,5.642002,,3.440896
2024-04-30 12:00:00+00:00,6.586835,2.913574,2.492342,3.180056,-3.318577,4.461087,,2.546079,4.175176,3.691925,3.845561,4.649733,4.97463,4.505837,6.182061,7.276339,4.643503,5.662183,,3.233772
2024-04-30 13:00:00+00:00,6.376885,2.693686,2.875672,2.896154,-3.318753,4.216343,,2.252563,3.966134,3.994443,3.5991,4.343937,4.927282,4.2749,6.432299,7.169753,4.507554,5.523143,,2.997717
2024-04-30 14:00:00+00:00,5.972828,2.48491,3.13887,2.612894,-3.318974,3.928248,,1.997366,3.675374,4.158001,3.247273,4.123109,4.730577,4.128264,6.685317,6.98131,4.286276,5.263415,,2.796547
2024-04-30 15:00:00+00:00,5.49766,2.375608,3.236135,2.389854,-3.318964,3.680334,,1.800893,3.404922,4.093511,3.00945,3.852837,4.432219,4.125428,6.886806,6.772503,4.026964,4.963904,,2.661054
2024-04-30 16:00:00+00:00,5.029038,2.33675,3.214521,2.288611,-3.318961,3.503219,,1.753281,3.159658,3.846612,2.894297,3.805838,4.11173,4.261121,6.979263,6.560502,3.779282,4.692686,,2.56846
2024-04-30 17:00:00+00:00,4.688516,2.428532,3.003286,2.335257,-3.318976,3.485497,,1.85679,3.04356,3.49515,2.849545,4.068844,3.847912,4.512074,6.93173,6.452393,3.640192,4.491919,,2.657876
2024-04-30 18:00:00+00:00,4.60466,2.603705,2.611196,2.520155,-3.318896,3.59928,,2.063645,3.072102,3.11182,3.047769,4.33462,3.706762,4.814292,6.754642,6.457632,3.621506,4.436157,,2.829348
2024-04-30 19:00:00+00:00,4.779356,2.828533,2.204115,2.783465,-3.318858,3.828705,,2.33336,3.257035,2.748695,3.330675,4.61233,3.725677,5.096278,6.492555,6.576298,3.737074,4.592248,,3.024543
2024-04-30 20:00:00+00:00,5.106992,3.046859,1.922144,3.091868,-3.318441,4.11546,,2.622834,3.536115,2.511803,3.61689,5.031344,3.890666,5.28076,6.19358,6.777175,3.947904,4.861473,,3.277144
2024-04-30 21:00:00+00:00,5.55309,3.18805,1.731345,3.300451,-3.31746,4.382619,,2.815374,3.82041,2.494888,3.914688,5.279772,4.151101,5.294765,5.93341,7.020467,4.212096,5.1386,,3.497669
2024-04-30 22:00:00+00:00,6.001554,3.261623,1.71172,3.417563,-3.316462,4.548303,,2.845538,4.051704,2.69348,4.053643,5.210135,4.457055,5.128996,5.772294,7.228747,4.428986,5.399522,,3.510009
2024-04-30 23:00:00+00:00,6.286621,3.202891,1.913743,3.376357,-3.315736,4.579972,,2.742803,4.164227,3.009708,4.02257,5.048097,4.693792,4.869174,5.737685,7.340684,4.588602,5.579211,,3.440045
2024-05-01 00:00:00+00:00,6.394465,3.07454,2.289974,3.22988,-3.315309,4.476484,,2.538977,4.11535,3.39295,3.898712,4.878595,4.830094,4.563473,5.855376,7.355242,4.638824,5.622534,,3.284044
2024-05-01 01:00:00+00:00,6.278811,2.900477,2.640471,2.980033,-3.314951,4.268677,,2.273632,3.941017,3.750755,3.647112,4.492401,4.804177,4.281657,6.09707,7.237354,4.587962,5.49635,,3.075181
2024-05-01 02:00:00+00:00,5.906675,2.717627,2.978171,2.71983,-3.314213,3.989911,,2.015261,3.680041,3.97293,3.367996,4.110304,4.635848,4.093084,6.395912,7.048755,4.408466,5.264575,,2.865133
2024-05-01 03:00:00+00:00,5.447442,2.582746,3.23743,2.476762,-3.313553,3.737221,,1.83999,3.393898,4.035887,3.1318,4.063762,4.372441,4.048033,6.661381,6.826084,4.159803,4.979132,,2.760375
2024-05-01 04:00:00+00:00,5.059661,2.528113,3.291151,2.36967,-3.314617,3.54229,,1.76977,3.136376,3.91512,2.935298,4.036656,4.06309,4.159941,6.837593,6.605512,3.944972,4.698155,,2.678611
2024-05-01 05:00:00+00:00,4.758183,2.595313,3.14244,2.377925,-3.315923,3.47392,,1.843608,2.994136,3.648543,2.928625,4.019899,3.784774,4.409816,6.938625,6.42919,3.778405,4.464093,,2.70904
2024-05-01 06:00:00+00:00,4.607192,2.728894,2.87469,2.533742,-3.316816,3.564865,,2.069374,2.98191,3.278038,3.084283,4.435562,3.611743,4.729496,6.868309,6.356371,3.714235,4.371133,,2.929758
2024-05-01 07:00:00+00:00,4.653831,2.937974,2.502338,2.811094,-3.317319,3.758724,,2.368318,3.13697,2.928717,3.319864,4.872465,3.577544,5.054695,6.664226,6.406757,3.752949,4.471113,,3.133825
2024-05-01 08:00:00+00:00,4.953189,3.143892,2.143696,3.091159,-3.317511,4.038193,,2.635521,3.39536,2.666055,3.63453,5.084953,3.704977,5.315893,6.427276,6.558677,3.882538,4.70937,,3.381484
2024-05-01 09:00:00+00:00,5.363383,3.333639,1.880023,3.342377,-3.31759,4.328138,,2.861642,3.711499,2.565723,3.929777,5.319132,3.963982,5.431939,6.15175,6.75542,4.048318,5.01356,,3.568409
2024-05-01 10:00:00+00:00,5.770648,3.415673,1.800815,3.542207,-3.31797,4.561742,,3.002471,4.001851,2.681943,4.123525,5.554587,4.284339,5.341273,5.95042,6.986847,4.233728,5.304478,,3.674179
2024-05-01 11:00:00+00:00,6.212711,3.422604,1.877718,3.562425,-3.318143,4.666932,,2.98536,4.19998,2.97455,4.247233,5.453766,4.600478,5.114475,5.866371,7.159355,4.400352,5.538784,,3.687097
2024-05-01 12:00:00+00:00,6.493708,3.29652,2.13422,3.430467,-3.31832,4.651643,,2.80491,4.274654,3.350245,4.130791,5.083004,4.832557,4.829062,5.933919,7.233181,4.464943,5.682431,,3.541252
2024-05-01 13:00:00+00:00,6.478627,3.116244,2.51742,3.20383,-3.318578,4.48614,,2.5308,4.188995,3.746512,3.893958,4.81215,4.95138,4.528483,6.107288,7.215774,4.428467,5.685076,,3.316454
2024-05-01 14:00:00+00:00,6.278758,2.858321,2.880364,2.944281,-3.318835,4.223444,,2.227892,3.978588,4.077504,3.632928,4.479891,4.886523,4.257623,6.357539,7.107498,4.276018,5.534745,,3.094984
2024-05-01 15:00:00+00:00,5.905566,2.660311,3.201635,2.64398,-3.31899,3.925249,,1.945921,3.675262,4.271127,3.292039,4.078645,4.686143,4.085651,6.628355,6.93596,4.035546,5.244143,,2.851198
2024-05-01 16:00:00+00:00,5.430294,2.520442,3.359505,2.405053,-3.319103,3.664411,,1.756673,3.380035,4.293169,3.008674,3.905422,4.390717,4.078345,6.856284,6.722468,3.805349,4.954258,,2.693622
2024-05-01 17:00:00+00:00,4.983716,2.50145,3.352083,2.325987,-3.31909,3.503104,,1.723159,3.153693,4.134094,2.928403,3.984964,4.082818,4.225583,6.973328,6.564947,3.612415,4.652145,,2.629704
2024-05-01 18:00:00+00:00,4.667184,2.585325,3.137151,2.3936,-3.319167,3.499113,,1.853499,3.045588,3.854734,2.918487,4.118372,3.813325,4.496452,6.951425,6.467084,3.531249,4.464813,,2.702203
2024-05-01 19:00:00+00:00,4.545996,2.782825,2.77047,2.602165,-3.319486,3.644154,,2.101524,3.089748,3.407645,3.105964,4.403116,3.676978,4.813252,6.800872,6.46061,3.547147,4.429965,,2.917932
2024-05-01 20:00:00+00:00,4.661383,3.007526,2.42515,2.88348,-3.319197,3.888439,,2.415281,3.280637,3.01137,3.44109,4.852743,3.67935,5.124203,6.550253,6.585035,3.705545,4.584647,,3.134368
2024-05-01 21:00:00+00:00,5.017096,3.207349,2.063538,3.190714,-3.318565,4.177672,,2.702482,3.559181,2.725712,3.710859,5.188586,3.840796,5.348713,6.248356,6.78268,3.947181,4.855292,,3.402904
2024-05-01 22:00:00+00:00,5.518419,3.353037,1.823728,3.390327,-3.317728,4.43963,,2.875059,3.827574,2.638447,3.984295,5.306498,4.095005,5.398472,5.978879,7.015315,4.196813,5.129795,,3.545367
2024-05-01 23:00:00+00:00,5.957135,3.380157,1.789997,3.457629,-3.316909,4.571618,,2.891755,4.041322,2.77028,4.104095,5.339545,4.391224,5.221269,5.761522,7.209532,4.451399,5.393563,,3.493618
2024-05-02 00:00:00+00:00,6.246646,3.301228,1.949454,3.394661,-3.316563,4.598545,,2.784274,4.118053,3.037215,4.064438,5.136522,4.637509,4.907028,5.715785,7.313832,4.650029,5.551201,,3.443824
2024-05-02 01:00:00+00:00,6.343468,3.130954,2.21548,3.220866,-3.316227,4.476892,,2.53253,4.074513,3.380508,3.918175,4.834182,4.763301,4.579794,5.806958,7.309141,4.695298,5.592005,,3.255237
2024-05-02 02:00:00+00:00,6.178131,2.946067,2.565979,2.971049,-3.315662,4.247379,,2.248286,3.896048,3.752448,3.67288,4.41572,4.752588,4.275318,6.043149,7.203605,4.624358,5.475759,,2.958276
2024-05-02 03:00:00+00:00,5.80396,2.741454,2.914451,2.684385,-3.315524,3.973794,,1.997445,3.618063,4.005822,3.349088,4.138095,4.617413,4.058443,6.32741,7.027396,4.443672,5.223256,,2.789842
2024-05-02 04:00:00+00:00,5.41397,2.581484,3.169633,2.461328,-3.316348,3.706256,,1.798722,3.311974,4.104133,3.107936,3.969325,4.35398,4.022111,6.638509,6.810442,4.213249,4.938725,,2.644355
2024-05-02 05:00:00+00:00,5.048225,2.552788,3.286406,2.356376,-3.317443,3.527072,,1.745074,3.064406,4.008887,2.951572,3.86944,4.05017,4.156237,6.852551,6.596205,3.974412,4.652761,,2.565259
2024-05-02 06:00:00+00:00,4.74602,2.592605,3.227394,2.387938,-3.318238,3.480469,,1.853141,2.911595,3.782302,2.924245,4.040617,3.777133,4.411148,6.958271,6.43988,3.843605,4.407245,,2.705186
2024-05-02 07:00:00+00:00,4.567338,2.751149,2.957268,2.551998,-3.318586,3.558794,,2.083341,2.921318,3.428467,3.086764,4.438897,3.584979,4.729009,6.900704,6.38916,3.79079,4.32864,,2.873481
2024-05-02 08:00:00+00:00,4.573507,2.921633,2.589144,2.807882,-3.318941,3.800934,,2.374728,3.071695,3.049783,3.336619,4.705291,3.543415,5.073845,6.715755,6.452036,3.848535,4.432569,,3.110885
2024-05-02 09:00:00+00:00,4.849716,3.11766,2.241091,3.097315,-3.319131,4.065908,,2.66975,3.337557,2.723395,3.622354,5.027807,3.650965,5.34813,6.425013,6.606086,4.000576,4.657388,,3.354565
2024-05-02 10:00:00+00:00,5.265932,3.291917,1.931677,3.363777,-3.319508,4.334528,,2.921587,3.640769,2.54262,3.939474,5.391176,3.896277,5.476566,6.136965,6.807965,4.185308,4.96598,,3.528286
2024-05-02 11:00:00+00:00,5.750068,3.368478,1.75115,3.518584,-3.319438,4.573767,,3.032061,3.927563,2.584755,4.124015,5.464275,4.209455,5.423085,5.897121,7.005272,4.358643,5.230318,,3.634694
2024-05-02 12:00:00+00:00,6.201783,3.357949,1.794749,3.533095,-3.319514,4.677641,,2.989079,4.140293,2.796578,4.200106,5.316051,4.530113,5.182148,5.775177,7.164636,4.484266,5.478492,,3.575168
2024-05-02 13:00:00+00:00,6.452062,3.209632,2.038651,3.408561,-3.319648,4.620577,,2.808963,4.214502,3.115917,4.107249,5.104317,4.79802,4.851736,5.775945,7.253944,4.556389,5.62872,,3.406679
2024-05-02 14:00:00+00:00,6.512771,2.995146,2.370091,3.149507,-3.31956,4.436058,,2.523577,4.113993,3.5637,3.848793,4.751427,4.921253,4.510282,5.928277,7.238611,4.508609,5.635793,,3.21586
2024-05-02 15:00:00+00:00,6.330413,2.749883,2.716386,2.834515,-3.319506,4.172608,,2.186832,3.877288,3.918003,3.554749,4.270218,4.869642,4.201193,6.179602,7.128268,4.348142,5.451273,,2.923625
2024-05-02 16:00:00+00:00,5.874745,2.543102,3.093115,2.526315,-3.319625,3.846914,,1.890793,3.5746,4.146403,3.226337,3.929207,4.681852,3.99521,6.470183,6.955997,4.146756,5.17785,,2.685068
2024-05-02 17:00:00+00:00,5.395922,2.413781,3.314228,2.301154,-3.319844,3.578164,,1.704691,3.268852,4.192257,2.938067,3.841262,4.387922,3.96259,6.719064,6.756425,3.910002,4.86548,,2.551586
2024-05-02 18:00:00+00:00,4.965922,2.420388,3.292345,2.223113,-3.319803,3.426525,,1.668474,3.032625,4.04306,2.838817,3.762476,4.050804,4.12337,6.890626,6.577803,3.70976,4.57397,,2.518332
2024-05-02 19:00:00+00:00,4.628698,2.535085,3.082608,2.314225,-3.319877,3.42691,,1.815466,2.942057,3.699669,2.884681,3.96513,3.769775,4.424317,6.907226,6.467447,3.60873,4.38851,,2.631672
2024-05-02 20:00:00+00:00,4.482412,2.747958,2.743245,2.546727,-3.319579,3.565857,,2.100997,2.991868,3.25349,3.077728,4.469997,3.603696,4.787971,6.744188,6.479497,3.648506,4.350395,,2.88989
2024-05-02 21:00:00+00:00,4.625979,2.950488,2.340518,2.844482,-3.319425,3.849708,,2.421037,3.189797,2.859365,3.409726,4.860798,3.601636,5.133071,6.446355,6.607417,3.800743,4.517528,,3.159927
2024-05-02 22:00:00+00:00,5.027882,3.182417,1.910412,3.119306,-3.318954,4.139485,,2.66674,3.472671,2.555668,3.704092,5.081399,3.756719,5.353786,6.128155,6.799648,4.052202,4.79866,,3.349013
2024-05-02 23:00:00+00:00,5.475214,3.273094,1.65269,3.317808,-3.318662,4.38431,,2.833377,3.750155,2.431866,3.912974,5.324808,4.017723,5.385075,5.794474,7.01523,4.302177,5.07665,,3.476936
2024-05-03 00:00:00+00:00,5.907444,3.315375,1.570783,3.385407,-3.317832,4.53494,,2.847015,3.966351,2.4489,4.056222,5.351335,4.3118,5.173255,5.562961,7.207179,4.535214,5.328955,,3.474815
2024-05-03 01:00:00+00:00,6.230306,3.221387,1.71539,3.323149,-3.316781,4.554327,,2.696567,4.07105,2.706686,4.014567,5.06406,4.577414,4.838285,5.443218,7.31378,4.673969,5.487157,,3.349438
2024-05-03 02:00:00+00:00,6.324814,3.036188,1.993319,3.110685,-3.315943,4.416458,,2.433198,4.04868,3.123299,3.846975,4.692905,4.738475,4.475494,5.566151,7.332663,4.686391,5.553337,,3.112341
2024-05-03 03:00:00+00:00,6.19293,2.80749,2.407066,2.828926,-3.316022,4.186227,,2.138605,3.866139,3.531035,3.56635,4.437094,4.779332,4.148497,5.787522,7.244394,4.569011,5.456992,,2.861152
2024-05-03 04:00:00+00:00,5.893408,2.585953,2.821401,2.550296,-3.317228,3.885183,,1.849985,3.602674,3.874172,3.251339,4.051915,4.64964,3.923879,6.127452,7.067764,4.373331,5.196753,,2.646485
2024-05-03 05:00:00+00:00,5.492052,2.437249,3.134128,2.308262,-3.318157,3.63679,,1.641154,3.296711,4.057315,2.994194,3.765976,4.397343,3.861904,6.471052,6.852748,4.121786,4.915772,,2.487198
2024-05-03 06:00:00+00:00,5.06383,2.381586,3.301783,2.204538,-3.31863,3.457372,,1.594615,3.037188,4.040951,2.828113,3.795463,4.088697,3.959067,6.727187,6.632806,3.869943,4.609801,,2.451723
2024-05-03 07:00:00+00:00,4.72295,2.434812,3.243968,2.243291,-3.31885,3.38543,,1.700505,2.899395,3.845016,2.82435,4.023917,3.791412,4.228736,6.864652,6.477753,3.660657,4.39297,,2.570303
2024-05-03 08:00:00+00:00,4.503192,2.581913,2.963382,2.406599,-3.319024,3.502709,,1.933025,2.892231,3.441163,2.971532,4.241925,3.57829,4.598961,6.827338,6.436561,3.662875,4.279644,,2.764614
2024-05-03 09:00:00+00:00,4.49397,2.804036,2.556509,2.687777,-3.319376,3.709807,,2.249047,3.043249,2.988677,3.211071,4.656752,3.504499,4.993125,6.622523,6.490404,3.750557,4.37707,,3.00023
2024-05-03 10:00:00+00:00,4.762662,3.022466,2.113463,3.009966,-3.319383,4.007206,,2.596708,3.293542,2.581403,3.567316,5.126845,3.59974,5.32255,6.317878,6.641911,3.930876,4.610482,,3.265379
2024-05-03 11:00:00+00:00,5.233743,3.176565,1.741473,3.262688,-3.319454,4.305556,,2.835362,3.607345,2.309998,3.857396,5.367287,3.836973,5.47348,5.970653,6.843825,4.145209,4.905928,,3.452518
2024-05-03 12:00:00+00:00,5.730835,3.257601,1.521181,3.427403,-3.319647,4.513737,,2.936357,3.911151,2.28975,4.04372,5.384461,4.17665,5.362806,5.679762,7.053205,4.328128,5.218282,,3.47733
2024-05-03 13:00:00+00:00,6.179511,3.202853,1.577463,3.433957,-3.319952,4.605615,,2.89357,4.099763,2.498278,4.106447,5.332967,4.529689,5.061289,5.517522,7.227011,4.495668,5.4593,,3.431267
2024-05-03 14:00:00+00:00,6.487614,3.04,1.842478,3.286179,-3.320127,4.556673,,2.691565,4.171657,2.903735,3.994083,5.07915,4.814192,4.691452,5.515688,7.317415,4.56951,5.613594,,3.272738
2024-05-03 15:00:00+00:00,6.551102,2.808507,2.21884,3.010451,-3.320141,4.337364,,2.376269,4.062273,3.397268,3.749934,4.573758,4.951866,4.305985,5.713758,7.275034,4.539392,5.610485,,3.001719
2024-05-03 16:00:00+00:00,6.329988,2.578067,2.707688,2.678711,-3.319915,4.037048,,2.027896,3.81695,3.831385,3.413014,4.16643,4.912628,3.974567,6.025031,7.163467,4.377929,5.419301,,2.733201
2024-05-03 17:00:00+00:00,5.886356,2.36093,3.159124,2.368005,-3.319728,3.734358,,1.739972,3.503327,4.128245,3.054415,3.884282,4.70627,3.780253,6.366562,6.993532,4.169575,5.131286,,2.513926
2024-05-03 18:00:00+00:00,5.353341,2.251813,3.425888,2.172411,-3.319748,3.476727,,1.587856,3.180186,4.238163,2.818227,3.662597,4.385259,3.797002,6.708022,6.780173,3.968523,4.800072,,2.38756
2024-05-03 19:00:00+00:00,4.881036,2.284492,3.435016,2.106161,-3.31959,3.31388,,1.583382,2.94587,4.067239,2.72468,3.705946,4.019745,3.992815,6.901877,6.569561,3.755751,4.504646,,2.423729
2024-05-03 20:00:00+00:00,4.507847,2.397501,3.231858,2.218211,-3.319614,3.33274,,1.775514,2.84528,3.707583,2.762033,4.03332,3.701058,4.313872,6.914495,6.437666,3.62348,4.301791,,2.573047
2024-05-03 21:00:00+00:00,4.364,2.61876,2.808448,2.46733,-3.319373,3.514574,,2.08941,2.90807,3.199085,3.018659,4.413469,3.512498,4.704565,6.744878,6.428608,3.64702,4.284636,,2.852975
2024-05-03 22:00:00+00:00,4.561325,2.873959,2.283215,2.779911,-3.319088,3.768222,,2.414081,3.107922,2.71584,3.320741,4.834645,3.489025,5.08377,6.435858,6.527421,3.788291,4.435753,,3.132783
2024-05-03 23:00:00+00:00,4.944335,3.071707,1.797058,3.061238,-3.318786,4.074575,,2.686604,3.395448,2.31677,3.622639,5.16551,3.63549,5.330698,6.027174,6.70637,3.988951,4.725627,,3.304371
2024-05-04 00:00:00+00:00,5.400089,3.206535,1.473721,3.284528,-3.31787,4.354574,,2.852673,3.704775,2.129428,3.903378,5.331988,3.915932,5.350649,5.649423,6.934086,4.213249,5.019773,,3.435269
2024-05-04 01:00:00+00:00,5.856437,3.231158,1.356432,3.358383,-3.317034,4.48897,,2.857089,3.949451,2.208869,4.010825,5.290586,4.250656,5.113002,5.391538,7.141492,4.393483,5.301729,,3.438774
2024-05-04 02:00:00+00:00,6.214408,3.145726,1.510237,3.286465,-3.316187,4.49495,,2.704677,4.082572,2.519004,3.97374,5.053976,4.573027,4.732328,5.304073,7.26209,4.481808,5.50214,,3.272534
2024-05-04 03:00:00+00:00,6.387516,2.94232,1.878609,3.080527,-3.315871,4.363658,,2.423083,4.058674,2.986106,3.799921,4.681252,4.789114,4.329976,5.405192,7.300528,4.484721,5.578415,,3.081543
2024-05-04 04:00:00+00:00,6.346981,2.705663,2.349819,2.756945,-3.316491,4.099289,,2.080901,3.878399,3.517053,3.495629,4.237749,4.839191,3.960122,5.68991,7.194243,4.384632,5.482085,,2.791134
2024-05-04 05:00:00+00:00,6.025173,2.496205,2.858839,2.457562,-3.317622,3.811372,,1.776494,3.597872,3.941225,3.165526,3.876638,4.715464,3.726648,6.111975,7.010543,4.192964,5.219461,,2.548831
2024-05-04 06:00:00+00:00,5.564894,2.332409,3.305523,2.21464,-3.318626,3.515613,,1.579383,3.277957,4.196141,2.905371,3.670341,4.458837,3.660304,6.502911,6.784591,3.960307,4.920544,,2.43609
2024-05-04 07:00:00+00:00,5.056738,2.29792,3.500997,2.112705,-3.319258,3.340953,,1.537249,3.010863,4.192983,2.729173,3.648635,4.115439,3.803968,6.823433,6.570598,3.726336,4.593104,,2.423525
2024-05-04 08:00:00+00:00,4.62408,2.366705,3.390524,2.166304,-3.319422,3.27992,,1.649532,2.856367,3.916915,2.729182,3.799077,3.77665,4.114223,6.986554,6.424402,3.531782,4.350961,,2.536019
2024-05-04 09:00:00+00:00,4.394595,2.55673,3.072797,2.35754,-3.319661,3.394828,,1.923375,2.853994,3.465812,2.902687,4.158037,3.527995,4.509101,6.93034,6.361384,3.458319,4.250021,,2.756609
2024-05-04 10:00:00+00:00,4.432029,2.786558,2.579528,2.685459,-3.319918,3.632212,,2.27695,2.996152,2.919948,3.181073,4.659523,3.437872,4.9343,6.691659,6.385941,3.506113,4.319792,,3.033911
2024-05-04 11:00:00+00:00,4.75038,3.01518,2.015599,2.995092,-3.320133,3.934465,,2.612359,3.265456,2.451223,3.532367,5.032525,3.525968,5.296649,6.317046,6.521508,3.661348,4.57792,,3.263854
2024-05-04 12:00:00+00:00,5.225625,3.212447,1.53981,3.269246,-3.320062,4.242195,,2.865689,3.606231,2.135075,3.852949,5.273857,3.792687,5.473494,5.890761,6.72429,3.882965,4.904964,,3.437789
2024-05-04 13:00:00+00:00,5.727139,3.272203,1.336957,3.448301,-3.320136,4.484953,,2.974083,3.920445,2.07871,4.048473,5.410292,4.166962,5.344444,5.556243,6.94613,4.106355,5.226227,,3.512891
2024-05-04 14:00:00+00:00,6.216002,3.217835,1.355088,3.448085,-3.319833,4.580649,,2.914907,4.146384,2.339828,4.12472,5.25987,4.570109,5.002217,5.38265,7.148274,4.297497,5.50607,,3.458187
2024-05-04 15:00:00+00:00,6.548285,3.045713,1.666792,3.296148,-3.319729,4.525832,,2.667322,4.201481,2.800986,3.987882,4.897907,4.889247,4.580983,5.408405,7.221015,4.3709,5.665675,,3.263885
2024-05-04 16:00:00+00:00,6.649272,2.810718,2.167637,2.984942,-3.319717,4.290273,,2.323979,4.090547,3.397076,3.705033,4.423004,5.044413,4.15814,5.646935,7.25346,4.304081,5.678205,,2.969185
2024-05-04 17:00:00+00:00,6.44587,2.539674,2.79119,2.641335,-3.319589,4.006242,,1.954553,3.823433,3.926364,3.348083,4.014745,5.004027,3.805663,6.030501,7.117473,4.144737,5.465312,,2.680206
2024-05-04 18:00:00+00:00,5.950775,2.330972,3.309209,2.337175,-3.319541,3.662304,,1.678916,3.473352,4.291264,3.014063,3.64339,4.768999,3.644067,6.486677,6.924986,3.894592,5.164378,,2.487952
2024-05-04 19:00:00+00:00,5.360622,2.228276,3.611653,2.124257,-3.319708,3.378722,,1.531236,3.121285,4.402475,2.748177,3.520085,4.405511,3.706733,6.872372,6.668463,3.661,4.810389,,2.399479
2024-05-04 20:00:00+00:00,4.776881,2.243304,3.635147,2.078399,-3.319542,3.240359,,1.558281,2.872183,4.207423,2.634839,3.621792,3.987768,3.966467,7.090945,6.469372,3.469906,4.486267,,2.436115
2024-05-04 21:00:00+00:00,4.371875,2.377673,3.344904,2.227682,-3.318802,3.267202,,1.775469,2.758338,3.775844,2.73644,3.883216,3.631147,4.334927,7.108665,6.337307,3.367933,4.261702,,2.639467
2024-05-04 22:00:00+00:00,4.280598,2.60169,2.828201,2.464874,-3.317651,3.448898,,2.086064,2.811949,3.189695,2.959775,4.373195,3.405158,4.775167,6.910261,6.301033,3.395197,4.206617,,2.89339
2024-05-04 23:00:00+00:00,4.478946,2.851122,2.238437,2.810143,-3.316238,3.744564,,2.44041,3.023102,2.610283,3.26675,4.83282,3.369583,5.194732,6.51619,6.386037,3.551445,4.380155,,3.111456
2024-05-05 00:00:00+00:00,4.859298,3.067072,1.65652,3.116548,-3.314987,4.047357,,2.739595,3.335914,2.14631,3.629595,5.162809,3.533547,5.461962,6.067905,6.580963,3.772933,4.66885,,3.339577
